time	V(vin)	V(vout)
5.674876307592104e-003	-8.906534e-003	-3.223356e-005
5.694407557592104e-003	-9.396133e-003	-3.545413e-005
5.713938807592103e-003	-9.744406e-003	-3.786889e-005
5.733470057592103e-003	-9.946113e-003	-3.944150e-005
5.753001307592103e-003	-9.998222e-003	-4.014832e-005
5.772532557592102e-003	-9.899948e-003	-3.997872e-005
5.792063807592102e-003	-9.652770e-003	-3.893524e-005
5.811595057592101e-003	-9.260405e-003	-3.703358e-005
5.831126307592101e-003	-8.728755e-003	-3.430235e-005
5.850657557592101e-003	-8.065816e-003	-3.078262e-005
5.870188807592100e-003	-7.281560e-003	-2.652734e-005
5.889720057592100e-003	-6.387783e-003	-2.160050e-005
5.909251307592099e-003	-5.397927e-003	-1.607622e-005
5.928782557592099e-003	-4.326882e-003	-1.003758e-005
5.948313807592098e-003	-3.190756e-003	-3.575411e-006
5.967845057592098e-003	-2.006638e-003	3.213093e-006
5.987376307592098e-003	-7.923386e-004	1.022583e-005
6.006907557592097e-003	4.338784e-004	1.735731e-005
6.026438807592097e-003	1.653569e-003	2.450028e-005
6.045970057592096e-003	2.848389e-003	3.154729e-005
6.065501307592096e-003	4.000367e-003	3.839237e-005
6.085032557592096e-003	5.092175e-003	4.493254e-005
6.104563807592095e-003	6.107392e-003	5.106944e-005
6.124095057592095e-003	7.030748e-003	5.671077e-005
6.143626307592094e-003	7.848355e-003	6.177167e-005
6.163157557592094e-003	8.547916e-003	6.617602e-005
6.182688807592093e-003	9.118908e-003	6.985758e-005
6.202220057592093e-003	9.552743e-003	7.276097e-005
6.221751307592093e-003	9.842897e-003	7.484253e-005
6.241282557592092e-003	9.985004e-003	7.607094e-005
6.260813807592092e-003	9.976926e-003	7.642773e-005
6.280345057592091e-003	9.818787e-003	7.590753e-005
6.299876307592091e-003	9.512964e-003	7.451816e-005
6.319407557592091e-003	9.064057e-003	7.228053e-005
6.338938807592090e-003	8.478818e-003	6.922829e-005
6.358470057592090e-003	7.766050e-003	6.540735e-005
6.378001307592089e-003	6.936474e-003	6.087518e-005
6.397532557592089e-003	6.002566e-003	5.569994e-005
6.417063807592088e-003	4.978375e-003	4.995949e-005
6.436595057592088e-003	3.879303e-003	4.374015e-005
6.456126307592088e-003	2.721884e-003	3.713547e-005
6.475657557592087e-003	1.523525e-003	3.024480e-005
6.495188807592087e-003	3.022501e-004	2.317177e-005
6.514720057592086e-003	-9.235704e-004	1.602278e-005
6.534251307592086e-003	-2.135500e-003	8.905341e-006
6.553782557592086e-003	-3.315309e-003	1.926516e-006
6.573313807592085e-003	-4.445253e-003	-4.808729e-006
6.592845057592085e-003	-5.508336e-003	-1.119909e-005
6.612376307592084e-003	-6.488569e-003	-1.714845e-005
6.631907557592084e-003	-7.371207e-003	-2.256732e-005
6.651438807592084e-003	-8.142976e-003	-2.737421e-005
6.670970057592083e-003	-8.792267e-003	-3.149681e-005
6.690501307592083e-003	-9.309314e-003	-3.487310e-005
6.710032557592082e-003	-9.686341e-003	-3.745233e-005
6.729563807592082e-003	-9.917675e-003	-3.919567e-005
6.749095057592081e-003	-9.999839e-003	-4.007692e-005
6.768626307592081e-003	-9.931595e-003	-4.008282e-005
6.788157557592081e-003	-9.713971e-003	-3.921328e-005
6.807688807592080e-003	-9.350240e-003	-3.748138e-005
6.827220057592080e-003	-8.845873e-003	-3.491317e-005
6.846751307592079e-003	-8.208456e-003	-3.154727e-005
6.866282557592079e-003	-7.447576e-003	-2.743432e-005
6.885813807592079e-003	-6.574677e-003	-2.263618e-005
6.905345057592078e-003	-5.602889e-003	-1.722501e-005
6.924876307592078e-003	-4.546829e-003	-1.128220e-005
6.944407557592077e-003	-3.422379e-003	-4.897142e-006
6.963938807592077e-003	-2.246454e-003	1.834128e-006
6.983470057592076e-003	-1.036741e-003	8.810368e-006
7.003001307592076e-003	1.885665e-004	1.592665e-005
7.022532557592076e-003	1.411038e-003	2.307593e-005
7.042063807592075e-003	2.612285e-003	3.015069e-005
7.061595057592075e-003	3.774242e-003	3.704451e-005
7.081126307592074e-003	4.879430e-003	4.365370e-005
7.100657557592074e-003	5.911227e-003	4.987885e-005
7.120188807592074e-003	6.854114e-003	5.562634e-005
7.139720057592073e-003	7.693909e-003	6.080971e-005
7.159251307592073e-003	8.417980e-003	6.535100e-005
7.178782557592072e-003	9.015436e-003	6.918192e-005
7.198313807592072e-003	9.477293e-003	7.224482e-005
7.217845057592071e-003	9.796602e-003	7.449365e-005
7.237376307592071e-003	9.968560e-003	7.589458e-005
7.256907557592071e-003	9.990583e-003	7.642654e-005
7.276438807592070e-003	9.862338e-003	7.608154e-005
7.295970057592070e-003	9.585754e-003	7.486476e-005
7.315501307592069e-003	9.164992e-003	7.279449e-005
7.335032557592069e-003	8.606379e-003	6.990189e-005
7.354563807592069e-003	7.918318e-003	6.623044e-005
7.374095057592068e-003	7.111159e-003	6.183539e-005
7.393626307592068e-003	6.197041e-003	5.678283e-005
7.413157557592067e-003	5.189714e-003	5.114876e-005
7.432688807592067e-003	4.104329e-003	4.501793e-005
7.452220057592066e-003	2.957210e-003	3.848254e-005
7.471751307592066e-003	1.765613e-003	3.164089e-005
7.491282557592066e-003	5.474592e-004	2.459589e-005
7.510813807592065e-003	-6.789289e-004	1.745350e-005
7.530345057592065e-003	-1.895105e-003	1.032115e-005
7.549876307592064e-003	-3.082778e-003	3.306111e-006
7.569407557592064e-003	-4.224082e-003	-3.486094e-006
7.588938807592064e-003	-5.301852e-003	-9.953309e-006
7.608470057592063e-003	-6.299878e-003	-1.599826e-005
7.628001307592063e-003	-7.203147e-003	-2.153003e-005
7.647532557592062e-003	-7.998074e-003	-2.646541e-005
7.667063807592062e-003	-8.672704e-003	-3.073016e-005
7.686595057592061e-003	-9.216887e-003	-3.426016e-005
7.706126307592061e-003	-9.622440e-003	-3.700229e-005
7.725657557592061e-003	-9.883262e-003	-3.891531e-005
7.745188807592060e-003	-9.995432e-003	-3.997046e-005
7.764720057592060e-003	-9.957260e-003	-4.015186e-005
7.784251307592059e-003	-9.769321e-003	-3.945678e-005
7.803782557592059e-003	-9.434444e-003	-3.789568e-005
7.823313807592059e-003	-8.957663e-003	-3.549203e-005
7.842845057592059e-003	-8.346151e-003	-3.228200e-005
7.862376307592059e-003	-7.609105e-003	-2.831386e-005
7.881907557592058e-003	-6.757610e-003	-2.364730e-005
7.901438807592058e-003	-5.804476e-003	-1.835250e-005
7.920970057592057e-003	-4.764036e-003	-1.250911e-005
7.940501307592057e-003	-3.651941e-003	-6.205009e-006
7.960032557592056e-003	-2.484917e-003	4.649738e-007
7.979563807592056e-003	-1.280518e-003	7.400518e-006
7.999095057592056e-003	-5.685890e-005	1.449731e-005
8.018626307592055e-003	1.167656e-003	2.164860e-005
8.038157557592055e-003	2.374608e-003	2.874684e-005
8.057688807592054e-003	3.545843e-003	3.568525e-005
8.077220057592054e-003	4.663746e-003	4.235948e-005
8.096751307592054e-003	5.711502e-003	4.866914e-005
8.116282557592053e-003	6.673351e-003	5.451932e-005
8.135813807592053e-003	7.534828e-003	5.982204e-005
8.155345057592052e-003	8.282972e-003	6.449754e-005
8.174876307592052e-003	8.906534e-003	6.847549e-005
8.194407557592051e-003	9.396133e-003	7.169606e-005
8.213938807592051e-003	9.744406e-003	7.411081e-005
8.233470057592051e-003	9.946113e-003	7.568343e-005
8.253001307592050e-003	9.998222e-003	7.639024e-005
8.272532557592050e-003	9.899948e-003	7.622064e-005
8.292063807592049e-003	9.652770e-003	7.517716e-005
8.311595057592049e-003	9.260405e-003	7.327551e-005
8.331126307592049e-003	8.728755e-003	7.054427e-005
8.350657557592048e-003	8.065816e-003	6.702455e-005
8.370188807592048e-003	7.281560e-003	6.276926e-005
8.389720057592047e-003	6.387783e-003	5.784243e-005
8.409251307592047e-003	5.397927e-003	5.231815e-005
8.428782557592046e-003	4.326882e-003	4.627951e-005
8.448313807592046e-003	3.190756e-003	3.981734e-005
