time	V(vin)	V(vout)
2.275262508874184e-004	-9.472608e-003	8.777037e-003
2.282117977624185e-004	-9.064236e-003	9.116065e-003
2.288973446374185e-004	-8.546617e-003	9.345262e-003
2.291258602624185e-004	-8.350842e-003	9.396732e-003
2.298114071374186e-004	-7.697482e-003	9.475365e-003
2.304969540124186e-004	-6.951348e-003	9.439751e-003
2.311825008874186e-004	-6.121433e-003	9.290284e-003
2.318680477624187e-004	-5.217740e-003	9.028737e-003
2.325535946374187e-004	-4.251159e-003	8.658234e-003
2.332391415124187e-004	-3.233342e-003	8.183218e-003
2.339246883874188e-004	-2.176554e-003	7.611099e-003
2.340000000000000e-004	-2.058626e-003	7.543142e-003
