time	V(vin)	V(vout)
2.984403093799441e-004	-8.988023e-003	-2.614555e-002
2.989676531299441e-004	-9.244536e-003	-2.562489e-002
2.994949968799441e-004	-9.466057e-003	-2.499741e-002
3.000223406299441e-004	-9.652587e-003	-2.426310e-002
3.009451921924441e-004	-9.881578e-003	-2.274898e-002
3.018680437549442e-004	-9.990438e-003	-2.094945e-002
3.027908953174442e-004	-9.977843e-003	-1.888630e-002
3.037137468799442e-004	-9.843945e-003	-1.658461e-002
3.046365984424443e-004	-9.590372e-003	-1.407248e-002
3.050760515674443e-004	-9.426837e-003	-1.280170e-002
3.055155046924443e-004	-9.238791e-003	-1.150298e-002
3.059549578174443e-004	-9.026234e-003	-1.017632e-002
3.063944109424443e-004	-8.789167e-003	-8.821725e-003
3.068338640674443e-004	-8.527589e-003	-7.439190e-003
3.072733171924443e-004	-8.241501e-003	-6.028716e-003
3.077127703174444e-004	-7.930902e-003	-4.590303e-003
3.079324968799444e-004	-7.767896e-003	-3.869008e-003
3.081522234424444e-004	-7.599832e-003	-3.145921e-003
3.083719500049444e-004	-7.426710e-003	-2.421042e-003
3.085916765674444e-004	-7.248529e-003	-1.694369e-003
3.088114031299444e-004	-7.065289e-003	-9.659046e-004
3.090311296924444e-004	-6.876991e-003	-2.356473e-004
3.092508562549444e-004	-6.683635e-003	4.964026e-004
3.095584734424444e-004	-6.405657e-003	1.519368e-003
3.100418718799444e-004	-5.947308e-003	3.136860e-003
3.105252703174445e-004	-5.473219e-003	4.731989e-003
3.110086687549445e-004	-4.983388e-003	6.304756e-003
3.114920671924444e-004	-4.477817e-003	7.855161e-003
3.119754656299445e-004	-3.956505e-003	9.383203e-003
3.124588640674445e-004	-3.419451e-003	1.088888e-002
3.129422625049445e-004	-2.866657e-003	1.237220e-002
3.131619890674445e-004	-2.613622e-003	1.302846e-002
3.133817156299445e-004	-2.359226e-003	1.367475e-002
3.136014421924446e-004	-2.103468e-003	1.431108e-002
3.138211687549445e-004	-1.846349e-003	1.493745e-002
3.140408953174446e-004	-1.587868e-003	1.555386e-002
3.142606218799445e-004	-1.328026e-003	1.616030e-002
3.144803484424446e-004	-1.066822e-003	1.675679e-002
3.147879656299446e-004	-7.005634e-004	1.757280e-002
3.150000000000000e-004	-4.475274e-004	1.812456e-002
